"","individual_article","targeted_words","frequencey","total_counts"
"1153","..data.articles.Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","pattern",3,1885
"1154","..data.articles.Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","pattern",10,1885
"1155","..data.articles.Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","pattern",9,1885
"1156","..data.articles.Global.State.of.Biodiversity.and.Loss.pdf","pattern",18,1885
"1157","..data.articles.Global.Wildland.Fire.Management.Research.Needs.pdf","pattern",2,1885
"1158","..data.articles.Have.plants.evolved.to.self.immolate_.pdf","pattern",6,1885
"1159","..data.articles.Historical.pyrogeography.of.Texas..USA.pdf","pattern",2,1885
"1160","..data.articles.Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","pattern",8,1885
"1161","..data.articles.How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","pattern",11,1885
"1162","..data.articles.How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","pattern",5,1885
"1163","..data.articles.Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","pattern",39,1885
"1164","..data.articles.Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","pattern",31,1885
"1165","..data.articles.Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","pattern",3,1885
"1166","..data.articles.Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","pattern",8,1885
"1167","..data.articles.Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","pattern",1,1885
"1168","..data.articles.Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","pattern",12,1885
"1169","..data.articles.Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","pattern",7,1885
"1170","..data.articles.Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","pattern",12,1885
"1171","..data.articles.Island.Biodiversity.in.the.Anthropocene.pdf","pattern",18,1885
"1172","..data.articles.Justice.and.Future.Generations.pdf","pattern",0,1885
"1173","..data.articles.Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","pattern",17,1885
"1174","..data.articles.Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","pattern",9,1885
"1175","..data.articles.Landscape.Ecology.A.Helicopter.View.pdf","pattern",35,1885
"1176","..data.articles.Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","pattern",6,1885
"1177","..data.articles.Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","pattern",0,1885
"1178","..data.articles.martin.2016.at.the.nexus.of.fire.water.and.society.pdf","pattern",1,1885
"1179","..data.articles.Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","pattern",8,1885
"1180","..data.articles.Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","pattern",32,1885
"1181","..data.articles.Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","pattern",4,1885
"1182","..data.articles.Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","pattern",14,1885
"1183","..data.articles.Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","pattern",1,1885
"1184","..data.articles.Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","pattern",8,1885
"1185","..data.articles.Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","pattern",0,1885
"1186","..data.articles.Museum.Genomics.pdf","pattern",9,1885
"1187","..data.articles.Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","pattern",5,1885
"1188","..data.articles.Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","pattern",2,1885
"1189","..data.articles.Paleobiology.of.Herbivorous.Dinosaurs.pdf","pattern",24,1885
"1190","..data.articles.Paleolithic.Archaeology.in.China.pdf","pattern",3,1885
"1191","..data.articles.Peatlands.and.Global.Change_.Response.and.Resilience.pdf","pattern",3,1885
"1192","..data.articles.Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","pattern",11,1885
"1193","..data.articles.Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","pattern",7,1885
"1194","..data.articles.Political.Theory.on.Climate.Change.pdf","pattern",0,1885
"1195","..data.articles.Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","pattern",4,1885
"1196","..data.articles.Progress.in.Wilderness.Fire.Science.pdf","pattern",9,1885
"1197","..data.articles.Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","pattern",5,1885
"1198","..data.articles.psw_gtr247_01.pdf","pattern",20,1885
"1199","..data.articles.pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","pattern",23,1885
"1200","..data.articles.Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","pattern",46,1885
"1201","..data.articles.Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","pattern",13,1885
"1202","..data.articles.pyrosociality.pdf","pattern",2,1885
"1203","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","pattern",4,1885
"1204","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.pdf","pattern",4,1885
"1205","..data.articles.Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","pattern",7,1885
"1206","..data.articles.Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","pattern",6,1885
"1207","..data.articles.Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","pattern",0,1885
"1208","..data.articles.Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","pattern",1,1885
"1209","..data.articles.Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","pattern",7,1885
"1210","..data.articles.Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","pattern",27,1885
"1211","..data.articles.Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","pattern",17,1885
"1212","..data.articles.Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","pattern",1,1885
"1213","..data.articles.Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","pattern",1,1885
"1214","..data.articles.Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","pattern",11,1885
"1215","..data.articles.Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","pattern",9,1885
"1216","..data.articles.Rewilding_.Science..Practice..and.Politics.pdf","pattern",2,1885
"1217","..data.articles.roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","pattern",8,1885
"1218","..data.articles.Shepherding.for.Wildfire.Adaptation.pdf","pattern",5,1885
"1219","..data.articles.Soothsaying.DOM.pdf","pattern",4,1885
"1220","..data.articles.Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","pattern",82,1885
"1221","..data.articles.Species.distribution.models.pdf","pattern",22,1885
"1222","..data.articles.Supplementation.and.sustainable.grazing.systems.pdf","pattern",10,1885
"1223","..data.articles.targeted_words_plot.pdf","pattern",1,1885
"1224","..data.articles.Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","pattern",7,1885
"1225","..data.articles.The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","pattern",6,1885
"1226","..data.articles.The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","pattern",2,1885
"1227","..data.articles.The.Concept.of.the.Anthropocene.pdf","pattern",3,1885
"1228","..data.articles.The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","pattern",7,1885
"1229","..data.articles.The.discovery.of.fire.by.humans.pdf","pattern",4,1885
"1230","..data.articles.The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","pattern",5,1885
"1231","..data.articles.The.Environmental.Reach.of.Asia.pdf","pattern",9,1885
"1232","..data.articles.The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","pattern",4,1885
"1233","..data.articles.The.Politics.of.the.Anthropogenic.pdf","pattern",2,1885
"1234","..data.articles.The.Pyrogenic.Carbon.Cycle.pdf","pattern",2,1885
"1235","..data.articles.The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","pattern",16,1885
"1236","..data.articles.The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","pattern",17,1885
"1237","..data.articles.The.scientific.value.of.fire.in.wilderness.pdf","pattern",10,1885
"1238","..data.articles.Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","pattern",5,1885
"1239","..data.articles.total_counts_of_targeted_words.pdf","pattern",1,1885
"1240","..data.articles.Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","pattern",12,1885
"1241","..data.articles.Traditional.Fire.Knowledge.pdf","pattern",0,1885
"1242","..data.articles.Transformative.Environmental.Governance.pdf","pattern",5,1885
"1243","..data.articles.Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","pattern",4,1885
"1244","..data.articles.Tropical.Forests.in.the.Anthropocene.pdf","pattern",23,1885
"1245","..data.articles.Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","pattern",28,1885
"1246","..data.articles.Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","pattern",5,1885
"1247","..data.articles.Urbanism.and.Anthropogenic.Landscapes.pdf","pattern",11,1885
"1248","..data.articles.Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","pattern",18,1885
"1249","..data.articles.Vegetation.fires.in.the.Anthropocene.pdf","pattern",17,1885
"1250","..data.articles.What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","pattern",4,1885
"1251","..data.articles.Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","pattern",13,1885
"1252","..data.articles.Wildland.fire.risk.research.in.Canada.pdf","pattern",13,1885
"1253","..data.articles.Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","pattern",8,1885
"1254","..data.articles.12.000.Years.of.fire.regime.drivers.in.pdf","pyrogeography",1,210
"1255","..data.articles.2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","pyrogeography",1,210
"1256","..data.articles.A.450.Million.Year.History.of.Fire.pdf","pyrogeography",2,210
"1257","..data.articles.A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","pyrogeography",1,210
"1258","..data.articles.A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","pyrogeography",0,210
"1259","..data.articles.A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","pyrogeography",1,210
"1260","..data.articles.A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","pyrogeography",1,210
"1261","..data.articles.A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","pyrogeography",0,210
"1262","..data.articles.Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","pyrogeography",1,210
"1263","..data.articles.Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","pyrogeography",0,210
"1264","..data.articles.An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","pyrogeography",1,210
"1265","..data.articles.Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","pyrogeography",0,210
"1266","..data.articles.archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","pyrogeography",0,210
"1267","..data.articles.Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","pyrogeography",1,210
"1268","..data.articles.Astrobiology_.The.Study.of.the.Living.Universe.pdf","pyrogeography",0,210
"1269","..data.articles.Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","pyrogeography",4,210
"1270","..data.articles.Can.trophic.rewilding.reduce.the.impact.pdf","pyrogeography",1,210
"1271","..data.articles.Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","pyrogeography",2,210
"1272","..data.articles.Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","pyrogeography",1,210
"1273","..data.articles.Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","pyrogeography",1,210
"1274","..data.articles.Climate.Adaptation.of.Tropical.Cattle.pdf","pyrogeography",0,210
"1275","..data.articles.Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","pyrogeography",0,210
"1276","..data.articles.Climate.Change.and.Forests.pdf","pyrogeography",0,210
"1277","..data.articles.Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","pyrogeography",1,210
"1278","..data.articles.Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","pyrogeography",1,210
"1279","..data.articles.Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","pyrogeography",0,210
"1280","..data.articles.Climate.change..extreme.weather.events.pdf","pyrogeography",1,210
"1281","..data.articles.CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","pyrogeography",1,210
"1282","..data.articles.Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","pyrogeography",0,210
"1283","..data.articles.Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","pyrogeography",1,210
"1284","..data.articles.Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","pyrogeography",1,210
"1285","..data.articles.Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","pyrogeography",1,210
"1286","..data.articles.Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","pyrogeography",1,210
"1287","..data.articles.Consequences.of.climate.change.pdf","pyrogeography",0,210
"1288","..data.articles.Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","pyrogeography",1,210
"1289","..data.articles.Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","pyrogeography",0,210
"1290","..data.articles.CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","pyrogeography",0,210
"1291","..data.articles.Current.Wildland.Fire.Patterns.and.Challenges.in.Europe_.A.Synthesis.of.National.Perspectives.pdf","pyrogeography",1,210
"1292","..data.articles.Degradation.and.Recovery.in.Changing.Forest.Landscapes_.A.Multiscale.Conceptual.Framework.pdf","pyrogeography",0,210
"1293","..data.articles.Demographic.Transitions.and.Modernity.pdf","pyrogeography",0,210
"1294","..data.articles.Denitrification..Anammox..and.N2.Production.in.Marine.Sediments.pdf","pyrogeography",0,210
"1295","..data.articles.Designer.Ecosystems_.Incorporating.Design.Approaches.into.Applied.Ecology.pdf","pyrogeography",0,210
"1296","..data.articles.Disturbance..Complexity..Scale_.New.Approaches.to.the.Study.of.Human.Environment.Interactions.pdf","pyrogeography",0,210
"1297","..data.articles.Drought.and.Fire.in.the.Western.USA_.Is.Climate.Attribution.Enough_.pdf","pyrogeography",1,210
"1298","..data.articles.Droughts..Wildfires..and.Forest.Carbon.Cycling_.A.Pantropical.Synthesis.pdf","pyrogeography",0,210
"1299","..data.articles.Dry.Deposition.of.Atmospheric.Aerosols_.Approaches..Observations..and.Mechanisms.pdf","pyrogeography",0,210
"1300","..data.articles.Ecological.Mechanisms.Underlying.Arthropod.Species.Diversity.in.Grasslands.pdf","pyrogeography",0,210
"1301","..data.articles.Ecology.and.evolution.of.pine.life.histories.pdf","pyrogeography",1,210
"1302","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy..2..pdf","pyrogeography",1,210
"1303","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy.pdf","pyrogeography",1,210
"1304","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand.pdf","pyrogeography",1,210
"1305","..data.articles.Economic.drivers.of.global.fire.activity_.A.critical.review.using.the.DPSIR.framework.pdf","pyrogeography",3,210
"1306","..data.articles.Ecosystem.Services.from.Tropical.Forests_.Review.of.Current.Science.pdf","pyrogeography",1,210
"1307","..data.articles.Effects.of.Evolution..Ecology..and.Economy.on.Human.Diet_.Insights.from.Hunter.Gatherers.and.Other.Small.Scale.Societies.pdf","pyrogeography",0,210
"1308","..data.articles.Environmental.Security.and.the.Anthropocene_.Law..Criminology..and.International.Relations.pdf","pyrogeography",0,210
"1309","..data.articles.Ever.Since.Owen_.Changing.Perspectives.on.the.Early.Evolution.of.Tetrapods.pdf","pyrogeography",0,210
"1310","..data.articles.Evolution.in.the.Anthropocene_.Informing.Governance.and.Policy.pdf","pyrogeography",0,210
"1311","..data.articles.Evolutionary.Ecology.of.Fire.pdf","pyrogeography",0,210
"1312","..data.articles.Evolutionary.Legacy.Effects.on.Ecosystems_.Biogeographic.Origins..Plant.Traits..and.Implications.for.Management.in.the.Era.of.Global.Change.pdf","pyrogeography",0,210
"1313","..data.articles.Fire.in.Mediterranean.Climate.Ecosystems.A.Comparative.Overview.pdf","pyrogeography",1,210
"1314","..data.articles.Fire.smart.management.of.forest.landscapes.in.the.Mediterranean.basin.under.global.change.pdf","pyrogeography",1,210
"1315","..data.articles.Fire.vegetation.interactions.during.the.last.11.000.years.in.boreal.and.cold.temperate.forests.of.Fennoscandia.pdf","pyrogeography",1,210
"1316","..data.articles.Fire.induced.deforestation.in.drought.prone.Mediterranean.forests_.drivers.and.unknowns.from.leaves.to.communities.pdf","pyrogeography",2,210
"1317","..data.articles.Fire.vegetation.feedbacks.and.alternative.states_.common.mechanisms.of.temperate.forest.vulnerabilit.pdf","pyrogeography",1,210
"1318","..data.articles.Fire.as.a.Fundamental.Ecological.Process_.Research.Advances.and.Frontiers.pdf","pyrogeography",2,210
"1319","..data.articles.Fire.effects.on.soils_.the.human.dimension.pdf","pyrogeography",1,210
"1320","..data.articles.Fire.in.the.Earth.System.pdf","pyrogeography",2,210
"1321","..data.articles.Fire.performance.of.timber.review.for.use.in.wildland.urban.interfaces.pdf","pyrogeography",1,210
"1322","..data.articles.Fire..grazing.and.the.evolution.of.New.Zealand.grasses.pdf","pyrogeography",1,210
"1323","..data.articles.Fire..herbivores.and.the.management.of.temperate.Eucalyptus.savanna.in.Tasmania_.Introducing.the.Beaufront.fire...mammalian.herbivore.field.experiment.pdf","pyrogeography",1,210
"1324","..data.articles.Fires.and.rates.of.change.in.the.temperate.rainforests.of.northwestern.Patagonia.since...x223C.18.ka.pdf","pyrogeography",1,210
"1325","..data.articles.Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","pyrogeography",1,210
"1326","..data.articles.firesincoastal.pdf","pyrogeography",1,210
"1327","..data.articles.fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","pyrogeography",2,210
"1328","..data.articles.G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","pyrogeography",2,210
"1329","..data.articles.Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","pyrogeography",0,210
"1330","..data.articles.Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","pyrogeography",0,210
"1331","..data.articles.Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","pyrogeography",0,210
"1332","..data.articles.Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","pyrogeography",0,210
"1333","..data.articles.Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","pyrogeography",0,210
"1334","..data.articles.Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","pyrogeography",1,210
"1335","..data.articles.Global.State.of.Biodiversity.and.Loss.pdf","pyrogeography",0,210
"1336","..data.articles.Global.Wildland.Fire.Management.Research.Needs.pdf","pyrogeography",1,210
"1337","..data.articles.Have.plants.evolved.to.self.immolate_.pdf","pyrogeography",1,210
"1338","..data.articles.Historical.pyrogeography.of.Texas..USA.pdf","pyrogeography",20,210
"1339","..data.articles.Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","pyrogeography",1,210
"1340","..data.articles.How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","pyrogeography",1,210
"1341","..data.articles.How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","pyrogeography",0,210
"1342","..data.articles.Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","pyrogeography",1,210
"1343","..data.articles.Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","pyrogeography",0,210
"1344","..data.articles.Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","pyrogeography",0,210
"1345","..data.articles.Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","pyrogeography",24,210
"1346","..data.articles.Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","pyrogeography",0,210
"1347","..data.articles.Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","pyrogeography",0,210
"1348","..data.articles.Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","pyrogeography",0,210
"1349","..data.articles.Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","pyrogeography",1,210
"1350","..data.articles.Island.Biodiversity.in.the.Anthropocene.pdf","pyrogeography",0,210
"1351","..data.articles.Justice.and.Future.Generations.pdf","pyrogeography",0,210
"1352","..data.articles.Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","pyrogeography",0,210
"1353","..data.articles.Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","pyrogeography",1,210
"1354","..data.articles.Landscape.Ecology.A.Helicopter.View.pdf","pyrogeography",1,210
"1355","..data.articles.Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","pyrogeography",1,210
"1356","..data.articles.Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","pyrogeography",0,210
"1357","..data.articles.martin.2016.at.the.nexus.of.fire.water.and.society.pdf","pyrogeography",6,210
"1358","..data.articles.Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","pyrogeography",1,210
"1359","..data.articles.Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","pyrogeography",0,210
"1360","..data.articles.Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","pyrogeography",1,210
"1361","..data.articles.Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","pyrogeography",0,210
"1362","..data.articles.Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","pyrogeography",1,210
"1363","..data.articles.Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","pyrogeography",3,210
"1364","..data.articles.Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","pyrogeography",0,210
"1365","..data.articles.Museum.Genomics.pdf","pyrogeography",0,210
"1366","..data.articles.Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","pyrogeography",1,210
"1367","..data.articles.Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","pyrogeography",0,210
"1368","..data.articles.Paleobiology.of.Herbivorous.Dinosaurs.pdf","pyrogeography",0,210
"1369","..data.articles.Paleolithic.Archaeology.in.China.pdf","pyrogeography",0,210
"1370","..data.articles.Peatlands.and.Global.Change_.Response.and.Resilience.pdf","pyrogeography",0,210
"1371","..data.articles.Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","pyrogeography",0,210
"1372","..data.articles.Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","pyrogeography",0,210
"1373","..data.articles.Political.Theory.on.Climate.Change.pdf","pyrogeography",0,210
"1374","..data.articles.Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","pyrogeography",1,210
"1375","..data.articles.Progress.in.Wilderness.Fire.Science.pdf","pyrogeography",1,210
"1376","..data.articles.Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","pyrogeography",0,210
"1377","..data.articles.psw_gtr247_01.pdf","pyrogeography",1,210
"1378","..data.articles.pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","pyrogeography",2,210
"1379","..data.articles.Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","pyrogeography",1,210
"1380","..data.articles.Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","pyrogeography",18,210
"1381","..data.articles.pyrosociality.pdf","pyrogeography",4,210
"1382","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","pyrogeography",1,210
"1383","..data.articles.Quaking.Aspen.in.the.Northern.Rockies.pdf","pyrogeography",1,210
"1384","..data.articles.Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","pyrogeography",1,210
"1385","..data.articles.Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","pyrogeography",1,210
"1386","..data.articles.Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","pyrogeography",0,210
"1387","..data.articles.Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","pyrogeography",1,210
"1388","..data.articles.Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","pyrogeography",0,210
"1389","..data.articles.Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","pyrogeography",2,210
"1390","..data.articles.Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","pyrogeography",1,210
"1391","..data.articles.Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","pyrogeography",0,210
"1392","..data.articles.Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","pyrogeography",1,210
